date,min,max,median,q1,q3,stdev,count
2025-04-11T00:00:00.000Z,326,956.24,428.47,363.64,566.83,169.085,24
2025-04-12T00:00:00.000Z,338.15,11164.9,400.54,368.49,596.33,2153.02,24
2025-04-13T00:00:00.000Z,332.34,15309.9,474.39,424.92,662.83,2959.62,24
2025-04-14T00:00:00.000Z,344.58,669.58,474.17,418.39,566.35,93.719,9
2025-04-15T00:00:00.000Z,295.54,4096.3,475.46,323.93,719.95,869.899,17
2025-04-16T00:00:00.000Z,328.49,8619.87,354.61,350.05,364.82,1651.53,24
2025-04-17T00:00:00.000Z,357.39,1149.61,504.79,420.72,594.11,180.333,24
2025-04-18T00:00:00.000Z,290.44,543.86,344.82,329.29,366.52,67.668,24
2025-04-19T00:00:00.000Z,328.37,434.99,385.21,377.02,405.27,26.434,22
2025-04-20T00:00:00.000Z,337.4,619.58,375.08,362.53,437.21,68.788,24
2025-04-21T00:00:00.000Z,376.16,695.88,417.74,400.28,465.6,63.242,24
2025-04-22T00:00:00.000Z,349.34,1690.54,398.59,381.53,469.64,263.978,23
2025-04-23T00:00:00.000Z,311.42,902.76,395.96,360.49,466.72,137.297,24
2025-04-24T00:00:00.000Z,306.99,520.65,353.4,339.06,382.69,59.902,24
2025-04-25T00:00:00.000Z,340.76,1923.34,472.53,361.18,632.29,382.626,15
2025-04-26T00:00:00.000Z,320.13,825.07,379.44,321.14,500.64,157.122,11
2025-04-27T00:00:00.000Z,298.02,956.92,418.77,350.79,506.84,188.625,15
2025-04-28T00:00:00.000Z,299.7,831.13,386.16,320.23,547.37,161.924,18
2025-04-29T00:00:00.000Z,313.8,737.2,396.23,348.02,468.41,120.288,19
2025-04-30T00:00:00.000Z,336.74,577.55,446.95,399.08,527.77,71.536,17
2025-05-01T00:00:00.000Z,340.61,708.8,469.36,400.44,580.35,102.3,21
2025-05-02T00:00:00.000Z,302.44,630.89,368.88,335.23,443.68,93.32,18
2025-05-03T00:00:00.000Z,298.52,395.22,385.2,338.85,393.22,39.418,4
2025-05-04T00:00:00.000Z,325.56,1445.94,463.71,377.49,738.56,280.153,21
2025-05-05T00:00:00.000Z,320.88,7025,378.04,334.77,463.46,1518.34,18
2025-05-06T00:00:00.000Z,329.06,2283.16,417.27,378.57,440.89,384.282,24
2025-05-07T00:00:00.000Z,387.61,1255.92,460.14,410.81,542.26,191.023,19
2025-05-08T00:00:00.000Z,376.83,13581.8,453.23,406.71,588.14,2925.41,19
2025-05-09T00:00:00.000Z,299.76,553.02,387.84,339.03,460.31,72.612,24
2025-05-10T00:00:00.000Z,331.36,876.15,399.45,355.24,440.56,147.212,24
2025-05-11T00:00:00.000Z,293.42,950.29,369.31,333.15,464.28,159.246,24
2025-05-12T00:00:00.000Z,310.63,599.17,389.92,346.55,429.62,65.88,24
2025-05-13T00:00:00.000Z,309.63,968.48,400.69,365.05,513.08,152.182,24
2025-05-14T00:00:00.000Z,282.24,1216.14,385.26,319.14,468.88,227.743,24
2025-05-15T00:00:00.000Z,284.06,4567.1,367.57,329.67,526.74,841.03,24
2025-05-16T00:00:00.000Z,270.13,1025.82,393.51,318.6,569.99,193.241,24
2025-05-17T00:00:00.000Z,316.86,530.55,415.52,369.21,430.85,50.871,24
2025-05-18T00:00:00.000Z,295.63,630.02,379.95,317.25,483.25,98.331,24
2025-05-19T00:00:00.000Z,263.41,397.69,344.7,308.23,362.31,34.294,24
2025-05-20T00:00:00.000Z,298.7,870.42,392.36,331.31,485.19,159.702,24
2025-05-21T00:00:00.000Z,315.52,548.39,362.82,341.2,398.18,55.126,24
2025-05-22T00:00:00.000Z,304.73,12209.8,408.3,367.65,515.37,2355.9,24
2025-05-23T00:00:00.000Z,285.67,1223.18,463.18,407.2,584.86,202.52,24
2025-05-24T00:00:00.000Z,264.64,923.61,323.13,297.45,425.06,144.511,24
2025-05-25T00:00:00.000Z,336.12,866.21,407.91,380.84,488.21,119.132,24
2025-05-26T00:00:00.000Z,262.54,652.02,348.33,292.88,429.87,98.787,24
2025-05-27T00:00:00.000Z,331.58,2020.2,406.9,377.7,461.4,324.563,24
2025-05-28T00:00:00.000Z,300.81,775.1,379.95,330.16,458.33,125.028,24
2025-05-29T00:00:00.000Z,291.64,503.35,392.79,340.02,433.05,56.215,24
2025-05-30T00:00:00.000Z,341.76,704.32,424.07,380.57,575.13,112.99,24
2025-05-31T00:00:00.000Z,267.48,538.84,378.5,350.6,411.56,60.218,24
2025-06-01T00:00:00.000Z,258.61,567.65,383.89,353.97,472.17,81.491,24
2025-06-02T00:00:00.000Z,251.12,759.29,385.01,337.88,442.39,109.95,24
2025-06-03T00:00:00.000Z,306.83,727.09,374.39,344.86,439.17,109.508,24
2025-06-04T00:00:00.000Z,297.41,735.43,406.39,361.1,477.96,102.045,24
2025-06-05T00:00:00.000Z,280.16,694.55,430.63,355.46,478.33,119.688,24
2025-06-06T00:00:00.000Z,341.67,679.01,402.67,378.73,454.57,91.141,24
2025-06-07T00:00:00.000Z,265.93,797.13,413.2,310.66,516.28,140.475,24
2025-06-08T00:00:00.000Z,310.39,1059.21,388.4,354.8,468.99,177.636,24
2025-06-09T00:00:00.000Z,346.4,719.23,415.62,383.11,466.58,109.713,8
2025-06-10T00:00:00.000Z,341.95,779.28,459.14,378.7,590.96,124.069,15
2025-06-11T00:00:00.000Z,301.86,835.48,460.76,373.86,540.7,142.327,24
2025-06-12T00:00:00.000Z,325.66,602.34,401.03,367.14,440.41,66.906,24
2025-06-13T00:00:00.000Z,305.57,1030.98,388.44,348.07,501.28,194.274,24
2025-06-14T00:00:00.000Z,289.94,2281.21,472.88,321.58,577.77,402.364,23
2025-06-15T00:00:00.000Z,322.2,882.28,398.72,348.71,506.4,139.906,22
2025-06-16T00:00:00.000Z,309.32,773.46,369.63,336.47,447.55,134.07,23
2025-06-17T00:00:00.000Z,355.1,1380.96,502.71,419.74,755.01,261.139,15
2025-06-18T00:00:00.000Z,313.44,1243.4,463.57,397.46,538.95,202.143,24
2025-06-19T00:00:00.000Z,332.29,1293.18,476.59,386.34,578.76,238.638,24
2025-06-20T00:00:00.000Z,285.42,647.72,397.76,319.97,449.35,105.088,24
2025-06-21T00:00:00.000Z,293.3,813.2,366.06,323.16,478.27,156.116,23
2025-06-22T00:00:00.000Z,285.37,943.94,482.47,386.03,590.85,167.98,24
2025-06-23T00:00:00.000Z,241.79,999.47,389.52,301.24,522.36,184.378,24
2025-06-24T00:00:00.000Z,246.69,671.19,455.71,311.2,511.54,119.093,24
2025-06-25T00:00:00.000Z,314.37,1040.51,452.99,357.09,528.19,184.844,24
2025-06-26T00:00:00.000Z,285.02,698.25,392.47,330.11,407.59,103.545,24
2025-06-27T00:00:00.000Z,262.02,656.53,369,300.33,487.02,118.5,24
2025-06-28T00:00:00.000Z,292.38,717.48,402.34,317.17,538.98,126.06,24
2025-06-29T00:00:00.000Z,284.12,1051.56,376.97,301.52,565.69,191.195,24
2025-06-30T00:00:00.000Z,283.51,1013.15,384.27,326.64,438.79,166.607,23
2025-07-01T00:00:00.000Z,240.67,1218.31,399.13,330.84,495.79,213.292,24
2025-07-02T00:00:00.000Z,321.19,1132.77,407.63,370.67,472.71,176.797,18
2025-07-03T00:00:00.000Z,275.73,1211.41,454.26,401.12,507.58,200.416,24
2025-07-04T00:00:00.000Z,243.14,836.62,484.04,328.88,623.19,169.345,24
2025-07-05T00:00:00.000Z,244.81,5295.21,411.81,339.94,498.01,1505.01,24
2025-07-06T00:00:00.000Z,210.94,506.36,365.37,268.94,394.9,83.058,24
